Feat01,Feat02,Feat03,Feat04,Feat05,Feat06,Feat07,Feat08,Feat09,Feat10,Target
1,75675.16,3966.3535,5695,183.03004,118.73772,0.14675386,0.0,0.14675386,1.230974,335
1,42446.316,2747.3967,6696,490.97455,11.206103,0.3212466,16.06233,0.1606233,1.2109646,186
1,75840.84,2280.5125,8838,620.43854,256.03802,0.13895752,13.895752,0.13895752,1.2422217,491
1,139865.5,7114.9165,40272,1216.5509,115.55152,0.0,0.12932912,0.12932912,1.2561126,839
1,11027.016,483.51962,5967,136.06248,113.141846,0.8291272,16.582544,0.16582544,1.2034595,153
1,16681.896,6867.232,18054,737.39,497.57797,0.6873077,0.13746154,0.41238463,1.24438,531
0,448382.7,3548.227,73350,500.36786,966.48724,0.25362977,0.0,0.12681489,1.2597399,978
1,203252.55,2012.2025,21216,1399.4285,148.11276,0.13700601,0.0,0.41101807,1.2450371,544
1,13750.11,1943.273,41040,2865.5576,215.06212,0.77408355,12.901392,0.12901393,1.2565672,855
0,88408.32,4714.411,7410,276.47784,357.21948,0.14355138,0.14355138,0.14355138,1.2355942,390
1,65729.4,2801.4885,4000,678.8225,63.72955,0.7938628,15.877256,0.15877256,1.2136346,200
0,12612.6,2868.4136,15120,695.58606,51.720898,0.3879276,12.93092,0.12930919,1.2561413,840
0,22928.4,133.81755,32400,390.0,448.39105,0.5126631,0.0,0.12816578,1.2577909,900
1,20601.34,3174.2268,59508,563.3613,300.30035,0.2735329,0.13676645,0.13676645,1.2453828,551
1,21213.545,5380.464,42816,298.6637,277.09268,0.12831262,12.831262,0.38493782,1.2575791,892
1,2889002.5,2563.5044,16460,1290.959,124.01323,0.5186079,0.0,0.38895592,1.2556468,823
1,369.138,748.6487,18753,1414.7919,112.926605,0.29428825,0.14714412,0.4414324,1.2304109,329
1,3471.402,5031.507,15532,876.8318,448.2599,0.5291275,0.13228187,0.3968456,1.2518526,706
0,3297.602,1682.7404,8512,554.5232,4.0673623,0.30378994,15.189497,0.45568493,1.2235569,266
1,4614.181,8186.554,0,1795.4253,721.45917,0.39122465,0.13040823,0.13040823,1.2545557,787
0,47147.31,2719.2532,35748,764.12305,119.59426,0.5880521,0.14701302,0.4410391,1.2306001,331
0,4613.367,99.42896,3043,187.30724,156.80493,0.32323828,0.0,0.48485744,1.2095279,179
1,2128755.0,1861.6465,60750,1402.9612,427.4776,0.39921686,0.13307229,0.39921686,1.2507123,675
0,6075.333,6724.228,73575,1315.4786,467.94278,0.12676565,0.12676565,0.38029695,1.2598109,981
1,849543.06,1516.9028,8976,820.4877,1.8520006,0.48145527,16.048508,0.48145527,1.211164,187
0,25133.328,6469.546,35088,1544.6631,361.42422,0.41401544,0.0,0.41401544,1.2435957,516
1,46626.58,2958.4116,29120,392.16068,780.88275,0.5119381,0.0,0.12798452,1.2580523,910
0,223760.45,707.0051,34188,542.083,166.67677,0.64918536,12.983707,0.38951123,1.2553798,814
1,163382.64,7563.981,11284,1277.5563,349.72574,0.39001134,0.13000378,0.39001134,1.2551392,806
1,28489.824,737.26025,64584,863.2497,710.4247,0.25910047,0.12955023,0.12955023,1.2557936,828
1,250960.05,650.2194,58660,2315.8584,568.0282,0.25869814,12.934907,0.12934907,1.2560837,838
0,3315429.0,8348.86,29260,665.97296,701.62036,0.6539033,13.078066,0.13078067,1.2540184,770
0,170262.17,2877.2844,81756,1155.5726,159.01538,0.91750777,13.107254,0.39321762,1.2535974,757
0,86890.32,2305.3386,38160,308.8689,414.81293,1.4184934,0.0,0.14184934,1.2380497,424
1,100623.38,7146.687,33552,488.4588,199.09708,0.25518885,0.0,0.12759443,1.2586151,932
1,1739.232,684.1193,10368,610.94025,83.932724,0.15008344,15.008344,0.4502503,1.2261704,288
0,15028.2,9330.444,13200,2082.0662,30.665194,0.27038246,13.519123,0.4055737,1.2476553,600
0,87529.46,3250.7605,15912,297.37854,208.89296,0.44619054,0.14873017,0.44619054,1.2281227,306
0,25351.865,319.77484,0,219.13466,203.47044,0.46144915,0.15381637,0.46144915,1.2207849,245
0,59850.188,894.3234,12015,686.28564,178.82814,0.15180846,0.15180846,0.45542535,1.2236817,267
1,14904.736,3290.8965,0,243.25912,96.21246,1.0650998,0.0,0.15215711,1.2231787,263
1,64586.28,4584.8096,31640,404.0854,130.28098,0.40889618,13.629872,0.40889618,1.2460575,565
0,7594.752,1556.317,69120,0.0,601.352,0.52330065,0.0,0.13082516,1.2539543,768
1,25062.18,7288.8364,9906,469.2739,101.52306,0.6547977,13.095953,0.3928786,1.2537603,762
0,99281.29,8103.595,43488,421.39767,696.55396,0.25611344,0.0,0.38417017,1.2579483,906
1,3381391.8,780.3691,35145,2515.174,629.09863,0.0,0.13053851,0.13053851,1.2543678,781
0,59286.94,6196.4824,31248,0.0,544.4697,0.27306142,0.0,0.40959215,1.2457229,558
0,64059.336,3625.8105,35948,1857.9088,292.23285,0.12977509,0.0,0.12977509,1.2554692,817
0,64329.406,1942.3173,25560,495.35443,300.3185,0.28350943,0.14175472,0.42526412,1.2381862,426
1,442839.38,1641.1039,32130,1244.6385,251.87529,0.5235687,0.13089217,0.39267653,1.2538575,765
1,3256.11,1532.5525,4620,0.0,62.507324,0.5883138,0.14707845,0.44123533,1.2305057,330
0,50108.52,3174.6577,10200,811.3199,142.12749,0.0,0.14643548,0.43930647,1.2314333,340
1,47381.312,315.03848,1480,182.48288,54.54601,0.16674414,0.16674414,0.16674414,1.2021341,148
0,170054.61,3568.1975,30020,2023.6996,222.85086,0.39103064,0.13034354,0.39103064,1.254649,790
0,6124.8,2200.6975,22400,800.0,13.890837,0.14303155,14.303155,0.14303155,1.2363441,400
0,7831.791,5049.263,68115,0.0,102.18384,0.26402375,0.0,0.39603564,1.2522422,717
0,815.826,2763.9995,0,570.9571,209.50485,0.30111834,15.055917,0.4516775,1.2254841,282
1,93200.8,2369.4329,19936,301.8874,92.11191,0.14545602,14.545601,0.14545602,1.2328464,356
0,74388.6,4856.803,13260,1009.1422,121.95101,0.7050884,0.14101768,0.14101768,1.2392496,442
0,133641.69,2667.0947,54873,0.0,360.36197,0.5404005,13.510014,0.13510013,1.2477868,603
1,2824724.8,6919.3374,74256,2140.7139,48.120068,0.38538334,0.12846111,0.12846111,1.2573649,884
1,19251.375,3677.3804,30000,426.02817,21.206106,0.7218209,0.14436418,0.43309253,1.2344216,375
0,64712.074,341.29306,34203,414.5986,726.0243,0.6429622,12.859244,0.12859243,1.2571753,877
1,64388.94,7782.067,23168,887.9392,504.42413,0.39552835,0.0,0.39552835,1.2524861,724
0,402.688,2900.8335,54080,0.0,754.1666,0.25893882,0.12946941,0.12946941,1.2559102,832
1,30947.752,1985.6812,0,552.96924,142.17471,0.16618805,0.16618805,0.16618805,1.2029364,151
1,3940215.5,13974.085,29370,469.33463,393.34772,0.2535969,12.679845,0.12679845,1.2597636,979
0,65573.05,2810.5671,7140,555.3809,204.32167,0.46351585,15.450528,0.46351585,1.219791,238
0,1251.03,1156.5544,3568,806.39197,36.9023,0.3121502,15.607511,0.4682253,1.2175263,223
0,124206.984,5435.23,9328,267.68637,164.00328,0.42554802,0.14184934,0.42554802,1.2380497,424
1,43868.684,1227.273,9126,405.2999,381.6679,0.6917054,0.0,0.41502324,1.243111,507
0,1843.71,2812.6016,24050,538.59076,41.171284,0.14464447,14.464447,0.14464447,1.2340171,370
1,47945.523,6666.9507,9636,566.7451,514.9964,0.78040105,0.0,0.39020053,1.2550483,803
1,1002546.7,7988.6694,41145,1207.6556,202.92139,0.1342197,0.0,0.1342197,1.2490569,633
1,706038.56,3092.8535,12330,645.5649,74.263756,0.4536431,15.121437,0.15121438,1.2245388,274
1,1678100.1,8268.825,19200,350.54245,142.25401,0.2787928,0.1393964,0.41818923,1.2415886,480
0,2591.82,470.9287,5082,1003.11316,2.4811828,0.6208849,0.15522122,0.15522122,1.2187581,231
0,182975.77,6503.479,25920,743.6128,60.97509,0.27428937,13.714469,0.13714468,1.244837,540
0,177089.44,11231.872,12428,0.0,225.01884,0.763091,12.7181835,0.3815455,1.2592105,956
0,512058.94,3218.8447,3388,157.94936,119.59616,0.59434485,0.0,0.4457586,1.2283305,308
1,1069.596,7492.5044,19980,722.59534,301.20383,0.0,0.1333104,0.1333104,1.2503687,666
1,150680.73,6912.2783,54640,1254.445,249.46416,0.5314559,13.286397,0.3985919,1.2510128,683
0,776102.25,1010.7304,20672,221.9189,131.04314,0.26989916,0.0,0.40484875,1.248004,608
0,581419.44,6694.175,20032,950.7597,625.7712,0.53768134,13.442034,0.13442034,1.2487675,626
1,3260969.0,4754.327,39216,685.9971,815.70264,0.51910037,12.977509,0.12977509,1.2554692,817
0,31049.568,2410.1921,0,374.123,240.95029,0.15401055,0.15401055,0.46203166,1.2205048,243
1,2721.114,610.1968,25959,1015.2463,86.71418,0.5530631,13.826577,0.13826577,1.2432197,509
1,84249.4,357.52414,15657,2579.5784,302.52457,0.6389401,0.127788,0.127788,1.258336,921
1,4622.64,14875.294,56032,2439.959,545.30664,0.3888947,0.12963156,0.3888947,1.2556763,824
1,991821.25,5705.5947,19360,319.75772,301.91577,0.27007943,0.13503972,0.13503972,1.2478739,605
1,60941.164,5298.964,69696,2424.9949,681.3786,0.2635897,0.13179485,0.13179485,1.2525553,726
1,4618.9,5515.3213,22100,1166.1904,652.58136,0.12911162,0.12911162,0.38733485,1.2564263,850
0,1718490.4,421.9265,89216,0.0,486.5805,0.6678991,0.13357982,0.40073946,1.2499801,656
0,465254.6,1049.5726,6576,702.282,91.92158,0.67567784,16.891947,0.16891946,1.1989958,137
0,7526.75,2951.3105,0,822.1922,116.15874,0.46001962,0.0,0.15333988,1.2214724,250
0,78853.77,5938.787,43125,479.58316,104.5871,0.40792072,0.13597357,0.13597357,1.2465266,575
1,83573.99,1110.7603,18292,301.53275,102.747826,0.41164356,0.0,0.13721451,1.2447363,538
1,21811.68,8247.248,34560,374.123,309.7646,0.14147422,14.147422,0.14147422,1.2385908,432
1,128432.305,3208.7556,20592,299.75992,272.6782,0.40343454,0.13447818,0.40343454,1.248684,624
0,166222.06,1.6288544,5712,567.25305,183.8728,0.9769144,0.0,0.13955921,1.2413536,476
0,57893.33,3773.7632,29880,794.4904,262.5502,0.5691294,0.14228235,0.42684707,1.237425,415
0,382083.1,647.6424,21502,546.39453,207.03387,0.6478526,0.0,0.38871157,1.2557642,827
0,69996.75,861.9473,17782,0.0,402.71234,0.41324696,0.0,0.13774899,1.2439653,523
1,27409.768,5624.9136,0,1058.762,100.36839,0.39460248,13.153416,0.13153416,1.2529314,737
1,608230.3,422.3519,6435,286.99826,122.32954,0.6708208,0.1677052,0.5031156,1.2007476,143
1,714831.06,3144.3855,60480,354.96478,198.00566,0.54585624,0.0,0.40939218,1.245819,560
1,83413.05,5680.97,0,940.1064,715.42346,0.5069971,0.12674928,0.38024783,1.2598345,982
0,9298.278,4602.2544,63420,1805.99,179.0682,0.5122269,0.12805672,0.38417017,1.2579483,906
0,38046.36,1264.5217,0,0.0,661.16626,0.39706928,0.0,0.39706928,1.2517451,703
1,34930.105,8613.584,78192,753.40295,75.02689,0.26368555,13.1842785,0.13184278,1.2524861,724
0,45229.184,737.7577,4589,244.24782,332.23535,0.14563528,14.563528,0.14563528,1.2325877,353
1,46463.957,4743.7495,36543,1224.4182,156.8011,0.25501475,0.0,0.12750737,1.2587408,937
1,2115024.0,1364.8773,0,694.7575,482.9787,0.12934907,12.934907,0.38804722,1.2560837,838
1,83058.63,4145.9395,61523,682.129,132.51132,0.13796827,0.13796827,0.41390485,1.2436489,517
1,60204.277,1152.9346,4607,592.63477,136.7508,0.4543996,15.146652,0.4543996,1.224175,271
0,2250805.0,2514.6743,16320,0.0,281.1544,0.552913,13.822825,0.13822825,1.2432739,510
0,285480.62,9790.986,54128,1184.9658,20.665781,0.39064538,0.0,0.39064538,1.2548343,796
1,97857.05,6536.4766,26715,732.83014,380.16415,0.13281238,0.0,0.13281238,1.2510873,685
1,1008965.25,5821.9688,16320,1090.7466,41.743095,0.28525513,14.262757,0.14262757,1.2369269,408
1,221537.03,4602.0747,22432,794.2921,120.242905,0.2648127,0.0,0.13240635,1.2516731,701
0,2112875.2,1754.6785,30672,1643.0992,492.66895,0.40214992,0.0,0.13404997,1.2493018,639
0,12146.706,1382.559,2431,239.16522,92.639305,0.83852595,16.77052,0.1677052,1.2007476,143
1,6081.614,735.3562,2828,361.79553,43.784172,0.17809057,0.0,0.17809057,1.1857647,101
0,26118.379,4626.3477,0,313.92676,171.0061,0.9883908,14.119868,0.42359605,1.2389884,438
0,1041196.56,3150.2512,16344,813.59204,79.88125,0.4669297,0.0,0.15564324,1.2181493,227
1,41563.633,1951.8698,19768,345.41858,491.02972,0.13228187,0.13228187,0.13228187,1.2518526,706
1,1843709.6,8334.1455,24480,541.99634,362.0571,0.41468477,0.0,0.13822825,1.2432739,510
0,49490.67,3024.304,31416,863.9259,537.6841,0.12724969,12.72497,0.12724969,1.2591126,952
1,116459.445,6148.789,10272,253.37718,504.66724,0.40189758,0.0,0.40189758,1.2494231,642
1,2185396.8,568.09155,34956,1028.3088,1.0892073,0.507722,0.0,0.38079154,1.259573,971
0,4107.708,936.67975,11152,1152.5624,96.6588,0.16393802,0.0,0.16393802,1.2061825,164
0,16335.0,418.1908,4750,632.4555,124.47051,0.15333988,0.0,0.15333988,1.2214724,250
1,4404.84,1953.8713,9230,0.0,43.7773,0.5287323,0.0,0.39654922,1.2519952,710
1,3562533.5,946.5396,30360,1213.2601,314.50317,0.2556115,0.12780575,0.12780575,1.2583103,920
1,118099.85,2000.4995,25262,1390.1593,201.25517,0.26278806,0.0,0.3941821,1.2531335,743
0,155.21,5.9944286,7140,391.15213,71.45256,0.6519119,0.16297798,0.16297798,1.2075676,170
0,35735.04,201.90543,48128,1151.75,467.5804,0.39355946,0.0,0.39355946,1.253433,752
1,621.335,1776.1954,15405,1291.8495,111.81659,0.28657869,14.328935,0.14328934,1.2359722,395
0,46837.89,1836.6445,27720,508.64526,288.0048,0.14707845,0.14707845,0.14707845,1.2305057,330
1,47762.45,255.33755,4026,229.97174,129.66266,0.0,0.16104393,0.16104393,1.2103578,183
0,64703.23,4315.2393,40848,1166.8762,132.52698,0.12909202,0.0,0.12909202,1.2564546,851
1,23443.992,1400.2382,7176,215.97221,142.87485,0.15104826,0.15104826,0.45314476,1.2247784,276
0,27700.893,4133.0522,16263,367.5704,32.611282,0.42655528,14.218509,0.14218509,1.2375653,417
1,1566.158,57.053726,0,0.0,43.88967,0.40999487,0.0,0.13666496,1.2455292,554
0,71635.875,16435.24,59908,593.6329,171.76053,0.25703448,12.851724,0.12851724,1.2572838,881
0,156.816,2454.4233,8448,1137.3654,9.44343,0.1520693,15.20693,0.4562079,1.2233055,264
0,2880.779,3185.298,9854,175.2113,350.2188,0.28828678,0.14414339,0.43243018,1.2347401,379
1,958404.0,2258.2922,34408,1574.6111,237.31792,0.5535155,0.13837887,0.13837887,1.2430565,506
1,252157.95,2127.3398,15400,1407.1248,410.3552,0.0,0.0,0.13680044,1.2453338,550
1,64139.855,2068.298,49912,1896.4705,549.3558,0.13160476,0.0,0.13160476,1.2528296,734
1,206160.77,2200.779,11520,768.0,225.12494,0.13594146,0.13594146,0.13594146,1.246573,576
1,76200.31,2823.201,11517,784.62476,1.8965199,0.43763217,14.587739,0.14587739,1.2322384,349
1,2798929.2,6195.9976,30090,874.43695,429.76593,0.40649733,0.1354991,0.40649733,1.2472111,590
1,267.894,5757.575,32472,594.6293,314.30737,0.7030898,0.14061795,0.42185387,1.2398262,451
1,54013.96,1111.8475,25270,1805.1316,528.21277,0.13333713,0.0,0.13333713,1.2503302,665
1,35772.926,2581.444,31240,1788.5681,54.897053,0.13053851,0.0,0.13053851,1.2543678,781
0,68234.164,7238.586,0,930.3763,148.67502,0.2742198,13.71099,0.41132972,1.2448872,541
1,221551.1,9972.369,0,618.385,280.57455,0.3815455,0.0,0.3815455,1.2592105,956
0,272419.78,1744.1953,20925,1035.0652,130.02946,0.70008034,0.14001606,0.14001606,1.2406945,465
0,65914.99,340.81335,25740,2050.4146,801.1258,0.5158226,0.12895565,0.12895565,1.2566514,858
0,18747.498,7534.5146,34986,1558.5339,115.12827,0.25889856,12.944927,0.12944928,1.2559392,833
1,1655314.0,613.8971,28248,2340.5981,748.9931,0.3869834,12.8994465,0.3869834,1.2565954,856
1,36756.72,4211.8257,0,2399.52,546.07965,0.38938716,0.0,0.12979572,1.2554394,816
1,827096.6,7445.6123,22800,1386.9932,210.21048,0.2545675,12.728375,0.3818513,1.2590634,950
0,107128.56,1273.3757,13860,365.40115,35.27557,0.70071536,0.14014308,0.14014308,1.2405113,462
0,1447.71,1788.7855,4100,0.0,22.8474,1.1070677,0.15815252,0.4744576,1.2145292,205
0,2615.008,332.54782,4352,209.91426,77.13993,0.16912876,0.16912876,0.50738627,1.1986939,136
0,845305.7,1253.2338,11660,582.4088,9.500867,0.15731715,0.0,0.15731715,1.2157344,212
0,617113.3,516.4248,7808,937.23,135.26324,0.3078264,15.391321,0.46173963,1.2206452,244
0,8428.86,493.48444,11352,530.0585,87.36587,0.1526028,0.1526028,0.1526028,1.2225357,258
0,1970.045,657.2104,7525,615.8409,95.76807,0.47091046,0.0,0.47091046,1.216235,215
0,120570.87,8062.1,56004,1714.9135,410.3139,0.659938,0.0,0.1319876,1.2522771,718
1,1244034.8,2723.5493,4680,741.8679,47.654408,0.0,0.0,0.4449056,1.2287407,312
0,23074.36,2304.9868,72240,1682.7977,770.9663,0.25622228,12.811113,0.12811114,1.2578697,903
0,9759.75,4850.7305,8925,2749.5454,34.325455,0.5507064,13.76766,0.41302982,1.2440697,525
1,18055.092,2539.0867,6555,0.0,246.88544,0.14124428,0.14124428,0.14124428,1.2389226,437
0,188395.02,1419.5414,27840,943.8644,11.803521,0.5149004,12.872509,0.38617527,1.256984,870
0,27661.062,531.4243,20032,229.99348,218.92358,0.44469458,0.14823152,0.44469458,1.2288421,313
0,5243.81,1698.4948,3860,541.8053,140.66032,0.15967579,0.0,0.47902736,1.2123315,193
1,1216.776,1815.1768,15840,276.21732,126.75244,0.4562079,0.1520693,0.1520693,1.2233055,264
0,233718.64,5592.5127,37492,751.8404,222.3916,0.0,0.131915,0.395745,1.2523819,721
0,1045440.4,5621.7246,31356,280.69913,67.41551,0.28585917,14.292958,0.42878875,1.2364912,402
0,67072.9,3206.2024,18960,2463.1687,324.61807,0.38195372,0.0,0.38195372,1.2590141,948
1,122225.67,10127.127,17900,837.6634,457.35452,0.12825736,0.0,0.12825736,1.2576588,895
0,114291.41,3683.6184,7704,620.64484,12.805452,0.14166065,0.0,0.42498195,1.2383219,428
0,17663.36,6709.8286,7680,1897.3666,213.13388,0.0,13.402188,0.40206563,1.2493423,640
0,13042.876,6949.3193,44520,871.6697,670.34686,0.26283458,0.13141729,0.13141729,1.2531,742
0,932.129,7199.216,50340,405.51697,781.3103,0.12932912,0.12932912,0.38798735,1.2561126,839
1,45857.195,3280.9626,0,757.9789,268.12042,0.41617015,0.0,0.13872339,1.2425596,497
1,135285.16,5482.138,27300,687.38635,129.47345,0.2753532,13.76766,0.1376766,1.2440697,525
0,3128180.2,6381.6353,43516,566.0707,148.1194,0.25327054,0.12663527,0.3799058,1.2599989,989
1,110706.29,734.1455,6272,1940.301,201.06392,0.14344606,14.344605,0.43033817,1.2357461,392
1,8334.48,1336.1954,23520,1652.017,509.4127,0.646546,12.93092,0.12930919,1.2561413,840
1,37940.76,1683.0905,16080,491.12115,43.297794,0.91033405,15.172235,0.15172234,1.223806,268
1,42077.266,643.18726,5310,521.41345,15.630985,1.0397379,0.0,0.51986897,1.1926908,118
1,50075.023,2534.3977,16900,757.1658,306.71323,0.5896378,0.0,0.44222838,1.2300282,325
1,69540.59,8014.7246,15084,614.08466,369.47546,0.5683537,0.0,0.14208843,1.2377048,419
0,96324.59,7980.8296,10782,1076.877,473.30222,0.6761086,0.13522172,0.40566516,1.2476113,599
0,205175.6,3017.0325,42770,769.54535,328.7328,0.26705104,13.352552,0.40057656,1.2500584,658
0,1350584.9,292.89847,8280,600.5331,250.03946,0.420685,14.022833,0.14022833,1.2403883,460
1,76271.15,2392.5503,20605,854.6157,19.285719,0.29590607,0.14795303,0.4438591,1.229244,317
1,30397.62,3838.311,6360,218.40329,157.69106,0.78658575,15.731714,0.47195143,1.2157344,212
0,4684.537,8827.971,36660,939.29974,362.49255,0.40458,0.13486001,0.13486001,1.2481332,611
1,1694.099,3334.9233,25592,812.3472,388.3208,0.5614284,0.1403571,0.42107135,1.2402025,457
1,141516.56,6760.0127,9210,991.16095,401.8381,0.40431294,0.13477097,0.40431294,1.2482616,614
0,18957.312,2844.9597,8910,731.70483,46.092762,0.47707897,0.0,0.15902632,1.2132685,198
1,1767634.1,6020.025,10752,987.79755,794.9524,0.64119494,12.823899,0.38471696,1.2576853,896
0,8341.146,10483.589,58896,572.014,257.57532,0.12975448,0.0,0.38926348,1.2554989,818
1,1177570.6,743.7774,34230,2426.5974,293.3311,0.51926553,12.981638,0.38944915,1.2554096,815
0,2344043.8,5762.6104,0,907.95483,241.51572,0.8224512,13.70752,0.1370752,1.2449373,542
0,34666.06,10699.165,17204,531.321,90.00174,0.7831002,0.0,0.3915501,1.2543993,782
1,78750.67,7254.0728,48276,418.59766,784.3099,0.7696545,0.0,0.12827575,1.2576323,894
1,85927.91,3617.6956,18592,1894.9702,146.05972,0.44084358,0.14694786,0.14694786,1.230694,332
0,46873.2,3283.2922,8040,388.26538,629.74713,0.13320407,0.0,0.13320407,1.2505221,670
0,54374.76,4789.9824,27860,1514.0938,674.0083,0.37961504,0.0,0.37961504,1.2601388,995
0,38808.0,2080.0942,19500,402.49225,113.34172,0.55443066,13.860766,0.415823,1.2427264,500
0,2716989.2,4640.751,9086,0.0,24.575787,0.26754305,0.13377152,0.40131456,1.2497035,649
0,60620.57,3840.1494,21568,936.23553,128.84561,0.43987736,0.14662579,0.43987736,1.2311587,337
0,44480.438,297.90805,32340,387.97937,492.7129,0.5422459,0.0,0.13556148,1.2471212,588
0,10625.208,690.30255,13026,365.51334,79.313995,0.44045484,14.681828,0.14681828,1.2308811,334
0,211490.03,9273.579,42192,1512.0447,785.8784,0.5142191,12.855478,0.38566434,1.2572297,879
0,43561.586,9608.075,10506,646.34973,136.52313,0.40395942,0.13465314,0.13465314,1.2484316,618
0,308.308,2057.1626,9408,308.0,188.23589,0.47785047,0.15928349,0.15928349,1.2128975,196
1,3418919.5,3713.5798,33176,2196.7249,261.65436,0.5245632,0.1311408,0.39342237,1.2534989,754
1,472489.6,1658.6772,4800,848.52814,40.280426,0.15877256,15.877256,0.4763177,1.2136346,200
0,70497.69,2072.0251,10632,1136.5685,99.76437,0.2819455,0.14097275,0.14097275,1.2393143,443
0,55501.117,2467.8984,0,1392.5516,89.002426,0.0,14.894844,0.14894843,1.2278079,303
